country,country_isocode,year,pop,xrat,currency_unit,ppp,tcgdp,cgdp,cgdp2,cda2,cc,cg,ci,p,p2,pc,pg,pi,openc,cgnp,y,y2,rgdpl,rgdpl2,rgdpch,kc,kg,ki,openk,rgdpeqa,rgdpwok,rgdpl2wok,rgdpl2pe,rgdpl2te,rgdpl2th,rgdptt,serialid
Oman,OMN,2001,2487,0.3845,Rial Omani,0.2463892311,30273.226849,12172.588198,12690.768848,10081.499746,38.480132161,9.1240850859,31.835412187,64.080424219,67.043393561,72.825668476,116.53853951,34.718481614,81.265467037,96.45100062,34.440113029,35.906210449,18124.620023,18365.767362,18115.47341,28.675486764,6.8839876608,23.502060517,84.571526897,22858.006088,49428.100997,50111.028483,,51006.313913,,13664.775171,7733
Oman,OMN,2002,2541,0.3845,Rial Omani,0.2364719651,32597.696736,12828.688208,13294.876298,10697.751706,37.641905944,9.0851376661,33.73817823,61.501161282,64.658803586,69.959654398,114.95695667,34.480403068,77.386119331,95.174471397,35.441443144,36.729367397,18006.318681,18154.896548,17998.763362,29.353046819,7.0985335103,25.740393596,80.581679956,22762.280615,48846.422017,49270.148212,,50399.018109,,14068.462235,7734
Oman,OMN,2003,2594,0.3845,Rial Omani,0.2249675337,36819.535383,14194.115413,14538.153812,12250.822434,38.301359671,8.1448905225,37.820449638,58.509111488,61.833623781,67.035681469,114.67847668,35.771199209,82.904113607,97.488832549,37.779231122,38.69492793,17974.639972,17807.837418,17975.689761,32.224290011,6.9448493403,31.668684461,82.293717057,22778.887045,48541.985811,48088.713301,,49388.131412,,15145.544894,7735
Oman,OMN,2004,2646,0.3845,Rial Omani,0.2188281937,43353.815796,16384.662054,16739.154392,14817.056086,35.848308088,8.1742784445,44.494764697,56.912404086,60.901151565,69.088962322,111.9567014,35.620286956,90.5712995,98.418889006,41.281927249,42.175087378,18716.933424,18080.588637,18723.031469,32.499352194,7.4511873071,40.140799815,84.287333375,23763.534237,50395.457438,48666.239577,,50106.117732,,16918.157429,7736
Oman,OMN,2005,2697,0.3845,Rial Omani,0.2395510348,49605.036204,18392.671933,18676.875072,13808.460316,32.645174342,8.5320042549,32.756283308,62.301959635,64.430648214,69.748396557,109.10465106,40.203912801,89.853201464,96.692754355,43.241449803,43.909615679,18392.671934,18392.671934,18392.671934,32.645174342,8.5320042547,32.756283308,85.562481725,23369.134772,49243.070906,49243.070907,,50732.251536,,18392.671934,7737
Oman,OMN,2006,2748,0.3845,Rial Omani,0.2456836823,57599.506335,20960.519045,20931.715767,15903.913748,31.522385144,8.0260026586,36.431593601,63.896926489,66.007758905,72.056315907,107.1659528,45.972807577,88.79068754,98.19094057,46.929892047,46.865402485,19284.918379,18938.532818,19284.918379,33.268804436,8.3887929532,37.918819699,83.039526735,24516.656267,51433.156063,50509.340767,,51983.822987,,19968.401102,7738
Oman,OMN,2007,2800,0.3845,Rial Omani,0.2451577962,65728.278885,23474.385316,23318.257852,19619.433368,33.943197066,7.7637818089,42.430667649,63.760155061,66.180255924,72.120847128,110.85835166,47.713855234,96.854869739,97.976914484,50.528561197,50.192497185,20761.767416,19980.171287,20765.040022,36.267957986,8.0919189313,44.200089631,88.763563946,26403.658378,55164.211429,53079.136476,,54514.002202,,21606.551159,7739
Oman,OMN,2008,2854,0.3845,Rial Omani,0.2619962281,88493.640417,31006.881716,30565.47593,24164.919219,32.972720553,6.3134812335,39.773320382,68.139461144,70.418383149,77.713116344,111.98536805,52.57074477,97.243907699,96.329523399,65.679288086,64.744295073,22951.748191,21843.417617,22948.283928,40.693700822,7.5763939358,47.928081105,86.624501175,29180.108217,60736.859627,57812.627459,,59237.292417,,27398.670778,7740
Oman,OMN,2009,2910,0.3845,Rial Omani,0.2635953972,77269.283024,26553.018221,26269.606288,22597.737403,42.166643855,7.2598841023,36.59584008,68.555369886,70.475755055,72.922987942,115.97823927,53.668963837,83.659765759,96.420854573,58.212585924,57.591257629,20540.924718,20229.243476,20504.636637,49.322020727,8.1419405638,43.078500279,72.398675393,26065.206694,,,,54459.208316,,23805.41108,7741
Pakistan,PAK,1950,39448.232,3.309625116,Pakistan Rupee,2.7565950668,5013.5860841,127.09279554,129.38344746,123.5869939,85.626556089,5.2068618048,4.6865240545,83.290251016,81.975140664,84.350197303,77.53347534,70.164911193,24.053494783,,6.5682323044,6.6866145766,732.15587651,719.9267123,720.72627187,101.97076062,6.9201678701,5.2400387559,41.053199491,887.13318991,2038.7593741,2036.4976145,,,,873.61420528,7742
